waterg	656	8.43	38	0.057926829268292686
douglass	656	8.43	38	0.057926829268292686
thoma	37757	4.38	2187	0.057923034139364886
basket	20736	4.98	1201	0.05791859567901234
toffe	1036	7.97	60	0.05791505791505792
erin	4715	6.46	273	0.05790031813361612
schwartz	2159	7.24	125	0.05789717461787865
chez	570	8.57	33	0.05789473684210526
pierr	4802	6.44	278	0.05789254477301124
offtop	1365	7.70	79	0.05787545787545788
rascal	1279	7.76	74	0.05785770132916341
showbiz	1400	7.67	81	0.05785714285714286
oklahoma	15300	5.28	885	0.05784313725490196
taillight	657	8.43	38	0.0578386605783866
apach	2386	7.14	138	0.057837384744341996
aristotl	1072	7.94	62	0.05783582089552239
palazzo	588	8.54	34	0.05782312925170068
neurosci	2871	6.95	166	0.05781957506095437
diva	4394	6.53	254	0.05780609922621757
alcoa	1540	7.58	89	0.05779220779220779
brush	26147	4.74	1511	0.05778865644242169
aviat	9760	5.73	564	0.05778688524590164
norri	2769	6.99	160	0.0577825929938606
peoria	1073	7.94	62	0.05778191985088537
cinderella	3566	6.74	206	0.05776780706674145
ng	2562	7.07	148	0.05776736924277908
hick	2060	7.29	119	0.05776699029126214
mcdaniel	1160	7.86	67	0.05775862068965517
pike	2372	7.14	137	0.05775716694772344
earl	5542	6.30	320	0.057740887766149405
roonei	2321	7.17	134	0.05773373545885394
sanchez	4140	6.59	239	0.057729468599033815
betti	4556	6.49	263	0.0577260755048288
guelph	641	8.45	37	0.057722308892355696
heirloom	1698	7.48	98	0.05771495877502945
varnish	1057	7.95	61	0.05771050141911069
mina	780	8.26	45	0.057692307692307696
kiki	572	8.57	33	0.057692307692307696
charter	10280	5.68	593	0.05768482490272374
orang	35460	4.44	2045	0.05767061477721376
regal	2879	6.95	166	0.05765890934352206
dougla	9088	5.80	524	0.05765845070422535
proverb	3226	6.84	186	0.05765654060756355
elearn	2567	7.07	148	0.05765485001947799
jay	451	8.80	26	0.057649667405764965
sonia	2654	7.03	153	0.05764883195177091
shawn	5204	6.36	300	0.05764796310530361
lutheran	2342	7.16	135	0.057643040136635355
craig	14729	5.32	849	0.05764138773847512
sloan	1787	7.43	103	0.05763850027979855
thunderbird	1180	7.84	68	0.0576271186440678
lifehack	538	8.63	31	0.05762081784386617
1inch	1215	7.81	70	0.05761316872427984
bp	4270	6.56	246	0.05761124121779859
ssc	677	8.40	39	0.05760709010339734
warmack	677	8.40	39	0.05760709010339734
humboldt	434	8.84	25	0.0576036866359447
mitchel	9826	5.72	566	0.05760227966619173
richter	1007	8.00	58	0.05759682224428997
caa	1146	7.87	66	0.05759162303664921
wildcat	3004	6.91	173	0.05758988015978695
marin	24596	4.81	1416	0.05757033664010408
pac	2988	6.91	172	0.05756358768406961
craft	43435	4.24	2500	0.05755726948313572
facebook	184125	2.79	10595	0.05754243041412084
patent	19243	5.05	1107	0.057527412565608275
hakeem	452	8.80	26	0.05752212389380531
angelo	1895	7.37	109	0.057519788918205805
parfum	626	8.48	36	0.05750798722044728
kayla	1200	7.83	69	0.0575
richardson	3948	6.63	227	0.057497467071935156
tasmanian	487	8.73	28	0.057494866529774126
giovanni	1461	7.63	84	0.057494866529774126
beatti	922	8.09	53	0.057483731019522775
burlington	1931	7.35	111	0.05748316934230968
fred	9621	5.74	553	0.05747843259536431
snowsho	522	8.66	30	0.05747126436781609
bobrovski	435	8.84	25	0.05747126436781609
tbr	522	8.66	30	0.05747126436781609
comput	114888	3.26	6602	0.057464661235290024
melinda	1984	7.32	114	0.057459677419354836
tft	1114	7.90	64	0.05745062836624776
ndc	557	8.59	32	0.05745062836624776
implant	5222	6.35	300	0.057449253159708925
piston	2611	7.05	150	0.057449253159708925
geforc	1323	7.73	76	0.05744520030234316
ruth	5484	6.31	315	0.057439824945295405
opera	8550	5.86	491	0.05742690058479532
disco	3326	6.81	191	0.057426337943475646
caregiv	4040	6.61	232	0.05742574257425743
dickei	1550	7.57	89	0.05741935483870968
helen	6444	6.14	370	0.05741775294847921
sullivan	6149	6.19	353	0.05740770857049927
claremont	662	8.42	38	0.05740181268882175
francisco	37528	4.38	2154	0.05739714346621189
cum	4948	6.41	284	0.05739692805173808
cloud	42809	4.25	2457	0.057394473124810205
mcfarland	575	8.56	33	0.057391304347826085
circu	5088	6.38	292	0.05738993710691824
blair	5245	6.35	301	0.05738798856053384
kite	1795	7.42	103	0.05738161559888579
fullerton	610	8.50	35	0.05737704918032787
avila	732	8.32	42	0.05737704918032787
tipsi	610	8.50	35	0.05737704918032787
greenwich	1952	7.34	112	0.05737704918032787
iu	1133	7.88	65	0.05736981465136805
tk	802	8.23	46	0.057356608478802994
ferret	1116	7.90	64	0.05734767025089606
carol	8562	5.86	491	0.05734641438916141
membran	3139	6.86	180	0.05734310289901243
mercer	1971	7.33	113	0.05733130390664637
moo	628	8.47	36	0.05732484076433121
massag	10397	5.67	596	0.05732422814273348
brian	30443	4.59	1745	0.05732023782150248
sina	1134	7.88	65	0.05731922398589065
knoll	506	8.69	29	0.05731225296442688
jill	4572	6.49	262	0.05730533683289589
accent	15988	5.24	916	0.05729296972729547
pedro	4573	6.49	262	0.05729280559807566
prodig	768	8.27	44	0.057291666666666664
nikolai	995	8.01	57	0.05728643216080402
jeremiah	2252	7.20	129	0.05728241563055062
bbc	22119	4.91	1267	0.057281070572810705
icc	1624	7.52	93	0.05726600985221675
finlei	978	8.03	56	0.05725971370143149
yahoo	20198	5.00	1156	0.057233389444499454
ohara	699	8.37	40	0.05722460658082976
bremen	472	8.76	27	0.057203389830508475
abu	6784	6.09	388	0.057193396226415096
pete	8428	5.88	482	0.05719031798766018
vaccaro	612	8.50	35	0.05718954248366013
sand	24988	4.79	1429	0.05718744997598847
colleg	109334	3.31	6251	0.05717343186931787
ottawa	8553	5.86	489	0.057172921781830935
montenegro	1942	7.34	111	0.057157569515962924
havana	2607	7.05	149	0.05715381664748753
mammogram	525	8.65	30	0.05714285714285714
multivers	455	8.80	26	0.05714285714285714
cleat	700	8.36	40	0.05714285714285714
napier	455	8.80	26	0.05714285714285714
titanium	3413	6.78	195	0.0571344857896279
nw	3747	6.69	214	0.057112356551908196
gallo	858	8.16	49	0.05710955710955711
bell	26634	4.73	1521	0.057107456634377114
mafia	3117	6.87	178	0.05710619185113892
lar	1541	7.58	88	0.05710577547047372
westfield	683	8.39	39	0.05710102489019034
superhero	4869	6.42	278	0.05709591291846375
lon	578	8.56	33	0.05709342560553633
gleeson	473	8.76	27	0.05708245243128964
sam	24246	4.82	1384	0.05708158046688114
mason	9811	5.72	560	0.0570787891142595
ssd	1840	7.40	105	0.057065217391304345
freetoplai	1402	7.67	80	0.05706134094151213
reeva	666	8.41	38	0.057057057057057055
mahal	894	8.12	51	0.05704697986577181
feliz	491	8.72	28	0.05702647657841141
piraci	2438	7.12	139	0.05701394585726005
karat	1912	7.36	109	0.05700836820083682
espn	15227	5.28	868	0.05700400604189926
zack	4544	6.49	259	0.05699823943661972
jani	1264	7.77	72	0.056962025316455694
rene	3494	6.76	199	0.0569547796222095
winthrop	439	8.83	25	0.05694760820045558
guthri	1440	7.64	82	0.05694444444444444
metro	12944	5.45	737	0.056937577255871445
recess	21521	4.94	1225	0.05692114678685935
fisheri	2811	6.97	160	0.056919245819992886
desk	27533	4.69	1567	0.05691352195547161
bulli	13319	5.42	758	0.05691117951798183
sine	738	8.31	42	0.056910569105691054
poncho	492	8.72	28	0.056910569105691054
dirk	2021	7.30	115	0.05690252350321623
skillet	2988	6.91	170	0.05689424364123159
suarez	1248	7.79	71	0.05689102564102564
lombardi	1582	7.55	90	0.056890012642225034
branden	545	8.61	31	0.05688073394495413
odonnel	1688	7.48	96	0.05687203791469194
timothi	6207	6.18	353	0.05687127436764943
gaddafi	809	8.22	46	0.05686032138442522
torrei	897	8.12	51	0.056856187290969896
breast	16500	5.20	938	0.05684848484848485
bittorr	774	8.26	44	0.056847545219638244
chit	774	8.26	44	0.056847545219638244
asthma	4152	6.58	236	0.05684007707129094
bic	563	8.58	32	0.056838365896980464
introvert	1742	7.45	99	0.05683122847301952
marcel	1883	7.37	107	0.05682421667551779
arbor	3467	6.76	197	0.056821459475050476
wyli	440	8.83	25	0.056818181818181816
mannequin	1197	7.83	68	0.05680868838763575
merkel	2042	7.29	116	0.05680705190989226
patrick	22410	4.90	1273	0.05680499776885319
rama	845	8.18	48	0.05680473372781065
tj	2764	6.99	157	0.05680173661360347
emporium	581	8.55	33	0.05679862306368331
tess	722	8.33	41	0.05678670360110803
nicotin	2483	7.10	141	0.056786145791381394
salem	2624	7.04	149	0.056783536585365856
lucif	634	8.46	36	0.056782334384858045
lester	2008	7.31	114	0.05677290836653386
cairo	5373	6.33	305	0.05676530802158943
hazel	1709	7.47	97	0.05675833820947923
bonifacio	511	8.68	29	0.05675146771037182
thc	511	8.68	29	0.05675146771037182
hella	511	8.68	29	0.05675146771037182
duma	652	8.44	37	0.05674846625766871
philip	10557	5.65	599	0.05673960405418206
homeopath	705	8.36	40	0.05673758865248227
rainbow	8443	5.87	479	0.056733388605945755
epa	5429	6.32	308	0.05673236323448149
sclerosi	2962	6.92	168	0.05671843349088454
dan	28898	4.64	1639	0.05671672780123192
osteoarthr	670	8.41	38	0.056716417910447764
moroccan	1887	7.37	107	0.05670376258611553
fountain	5821	6.25	330	0.05669129015633053
larkin	1129	7.89	64	0.0566873339238264
novak	2611	7.05	148	0.05668326311757947
afc	2170	7.23	123	0.05668202764976959
queensland	3229	6.84	183	0.05667389284608238
basil	3882	6.65	220	0.05667181865018032
isaac	4147	6.59	235	0.05666747046057391
estrada	812	8.22	46	0.05665024630541872
authorship	865	8.15	49	0.056647398843930635
karzai	2172	7.23	123	0.05662983425414365
rosen	1307	7.74	74	0.056618209640397855
bicycl	9149	5.79	518	0.056618209640397855
duchess	1908	7.36	108	0.05660377358490566
polynesian	477	8.75	27	0.05660377358490566
hoyt	477	8.75	27	0.05660377358490566
ar15	1290	7.75	73	0.056589147286821705
codepend	442	8.82	25	0.05656108597285068
vinci	1662	7.50	94	0.056558363417569195
scotland	13351	5.42	755	0.056550071155718674
panama	2741	7.00	155	0.056548704852243704
pud	2936	6.93	166	0.05653950953678474
teaser	6049	6.21	342	0.056538270788560094
caucasu	566	8.58	32	0.05653710247349823
bro	7394	6.01	418	0.05653232350554504
kennedi	13200	5.43	746	0.05651515151515152
multifunct	2000	7.31	113	0.0565
ultrapixel	531	8.64	30	0.05649717514124294
chopper	1593	7.54	90	0.05649717514124294
valentin	7328	6.02	414	0.056495633187772926
psychiatri	1894	7.37	107	0.056494192185850056
cessna	478	8.75	27	0.056485355648535567
stanford	7773	5.96	439	0.05647755049530426
okafor	549	8.61	31	0.056466302367941715
stovetop	673	8.40	38	0.05646359583952452
spa	9706	5.74	548	0.056459921697918816
barker	1719	7.47	97	0.0564281559045957
burger	8277	5.89	467	0.05642140872296726
madison	11043	5.61	623	0.05641582903196595
sheppard	780	8.26	44	0.05641025641025641
josh	18596	5.08	1049	0.056409980640998066
jr	28169	4.67	1589	0.0564095282047641
chickfila	656	8.43	37	0.056402439024390245
audiobu	461	8.78	26	0.05639913232104121
50mm	727	8.33	41	0.05639614855570839
bee	12165	5.51	686	0.056391286477599674
bowti	532	8.64	30	0.05639097744360902
dmv	745	8.30	42	0.056375838926174496
meredith	3264	6.82	184	0.056372549019607844
chalmer	1224	7.81	69	0.056372549019607844
slovenia	1703	7.48	96	0.05637110980622431
inferno	1366	7.70	77	0.05636896046852123
scarlet	2803	6.98	158	0.05636817695326436
zaragoza	479	8.74	27	0.05636743215031315
bank	125003	3.18	7046	0.05636664720046719
augustin	2218	7.21	125	0.0563570784490532
roi	14891	5.31	839	0.05634275737022362
dwight	4172	6.58	235	0.05632790028763183
steenkamp	728	8.33	41	0.05631868131868132
ramo	1971	7.33	111	0.0563165905631659
abduljabbar	586	8.54	33	0.05631399317406143
tzu	888	8.13	50	0.05630630630630631
kasperski	817	8.21	46	0.056303549571603426
salvat	8191	5.90	461	0.056281284336466855
bueno	3839	6.66	216	0.05626465225319093
ontario	11126	5.60	626	0.05626460542872551
rl	942	8.07	53	0.05626326963906582
pembrok	551	8.60	31	0.056261343012704176
jong	6079	6.20	342	0.05625925316663925
iren	1582	7.55	89	0.05625790139064475
telemarket	889	8.13	50	0.0562429696287964
gilmor	1156	7.86	65	0.056228373702422146
maureen	1654	7.50	93	0.0562273276904474
h5n1	996	8.01	56	0.05622489959839357
suu	836	8.19	47	0.056220095693779906
ambros	1014	7.99	57	0.05621301775147929
laser	9999	5.71	562	0.056205620562056205
monterrei	516	8.67	29	0.0562015503875969
schneider	2669	7.03	150	0.05620082427875609
randi	8096	5.92	455	0.056200592885375496
papa	3114	6.87	175	0.05619781631342325
adren	694	8.37	39	0.056195965417867436
samuel	8346	5.89	469	0.05619458423196741
sharpi	872	8.14	49	0.05619266055045872
jack	35544	4.44	1997	0.05618388476254783
goldsmith	801	8.23	45	0.056179775280898875
quezon	445	8.82	25	0.056179775280898875
derbi	7317	6.02	411	0.05617056170561706
gs	2350	7.15	132	0.05617021276595745
marietta	730	8.32	41	0.056164383561643834
boynton	730	8.32	41	0.056164383561643834
duck	13622	5.40	765	0.0561591543092057
scanner	4523	6.50	254	0.056157417643157195
studio	54920	4.00	3084	0.05615440640932265
yate	837	8.19	47	0.056152927120669056
liion	837	8.19	47	0.056152927120669056
hulk	2618	7.05	147	0.05614973262032086
anaheim	4399	6.53	247	0.05614912480109116
reiner	481	8.74	27	0.056133056133056136
olli	1657	7.50	93	0.05612552806276403
vfx	588	8.54	33	0.05612244897959184
graham	11440	5.57	642	0.056118881118881116
midcenturi	891	8.12	50	0.05611672278338945
selfharm	499	8.70	28	0.056112224448897796
softwaredefin	499	8.70	28	0.056112224448897796
plum	3921	6.64	220	0.05610813567967355
eli	4545	6.49	255	0.056105610561056105
franck	713	8.35	40	0.056100981767180924
bonni	3191	6.85	179	0.0560952679410843
mugshot	517	8.67	29	0.05609284332688588
alabama	12481	5.48	700	0.056085249579360626
gareth	3156	6.86	177	0.05608365019011407
fdic	1052	7.96	59	0.05608365019011407
archer	2550	7.07	143	0.05607843137254902
nichol	2871	6.95	161	0.056078021595262977
allison	3727	6.69	209	0.05607727394687416
dick	11469	5.57	643	0.05606417298805476
walker	14591	5.33	818	0.056061956000274145
shaver	446	8.82	25	0.05605381165919283
cordova	446	8.82	25	0.05605381165919283
pac12	1481	7.62	83	0.056043214044564485
christin	6888	6.08	386	0.05603948896631823
everett	2302	7.17	129	0.05603822762814944
spd	464	8.78	26	0.05603448275862069
hollidai	821	8.21	46	0.05602923264311815
sse	482	8.74	27	0.056016597510373446
guinea	3392	6.79	190	0.05601415094339623
roe	2303	7.17	129	0.056013894919669995
lyle	1821	7.41	102	0.05601317957166392
unbound	750	8.30	42	0.056
monkei	10395	5.67	582	0.05598845598845599
sdn	1286	7.76	72	0.05598755832037325
rap	11485	5.57	643	0.055986068785372226
mauric	2465	7.11	138	0.055983772819472616
salesforcecom	929	8.08	52	0.05597416576964478
fusion	6807	6.09	381	0.05597179374173645
spock	679	8.39	38	0.055964653902798235
jalen	679	8.39	38	0.055964653902798235
aidan	965	8.04	54	0.05595854922279793
ruiz	1126	7.89	63	0.05595026642984014
alberto	2538	7.08	142	0.05594956658786446
dali	2360	7.15	132	0.05593220338983051
kristian	447	8.81	25	0.05592841163310962
higgin	1950	7.34	109	0.0558974358974359
andru	823	8.20	46	0.05589307411907655
fennel	1163	7.86	65	0.05588993981083405
chad	5690	6.27	318	0.05588752196836556
nautic	1843	7.40	103	0.05588714053174173
catherin	6639	6.11	371	0.055881909926193706
bernstein	1897	7.37	106	0.0558777016341592
yelp	2166	7.23	121	0.055863342566943676
maldonado	573	8.56	32	0.055846422338568937
berkshir	1934	7.35	108	0.055842812823164424
crowdsourc	2221	7.21	124	0.055830706888788835
walcott	609	8.50	34	0.05582922824302135
radio	62656	3.87	3498	0.055828651685393256
mack	2114	7.26	118	0.05581835383159887
nebraska	5285	6.34	295	0.05581835383159887
permanent	448	8.81	25	0.05580357142857143
phillip	10216	5.68	570	0.0557948316366484
nato	5628	6.28	314	0.055792466240227434
shirlei	2599	7.05	145	0.055790688726433245
kiev	735	8.32	41	0.055782312925170066
kumar	4912	6.42	274	0.05578175895765472
heinrich	753	8.29	42	0.055776892430278883
schaefer	502	8.70	28	0.055776892430278883
indian	39014	4.34	2176	0.05577485005382683
duda	520	8.66	29	0.05576923076923077
veneer	4160	6.58	232	0.05576923076923077
airwai	5165	6.37	288	0.055759922555663116
holbrook	556	8.59	31	0.05575539568345324
bong	843	8.18	47	0.05575326215895611
anz	1130	7.89	63	0.05575221238938053
heller	1148	7.87	64	0.05574912891986063
ozon	1184	7.84	66	0.05574324324324324
calvert	592	8.53	33	0.05574324324324324
rockvil	592	8.53	33	0.05574324324324324
alassad	2673	7.02	149	0.05574261129816686
evansvil	628	8.47	35	0.05573248407643312
harkin	682	8.39	38	0.05571847507331378
blackbird	718	8.34	40	0.055710306406685235
vox	754	8.29	42	0.05570291777188329
nava	772	8.27	43	0.05569948186528497
tripadvisor	808	8.22	45	0.055693069306930694
masala	826	8.20	46	0.05569007263922518
duffi	1293	7.75	72	0.05568445475638051
feldman	898	8.12	50	0.0556792873051225
procter	898	8.12	50	0.0556792873051225
lorna	467	8.77	26	0.055674518201284794
lydia	1419	7.66	79	0.05567300916138125
mckinlei	1060	7.95	59	0.05566037735849057
entrepreneur	21273	4.95	1184	0.055657406101631175
pharma	2929	6.93	163	0.05565039262546944
styler	647	8.44	36	0.05564142194744977
nassau	1312	7.74	73	0.055640243902439025
marsha	665	8.42	37	0.055639097744360905
biodivers	1995	7.32	111	0.055639097744360905
carlo	13983	5.37	778	0.05563899020238861
ts	2696	7.02	150	0.055637982195845696
bullock	1384	7.68	77	0.05563583815028902
270	3362	6.80	187	0.05562165377751339
uv	5124	6.37	285	0.05562060889929742
kuroda	2589	7.06	144	0.055619930475086905
edward	17279	5.16	961	0.05561664448174084
camri	1043	7.97	58	0.05560882070949185
fulton	2212	7.21	123	0.05560578661844485
coriand	1205	7.82	67	0.05560165975103734
roleplai	2087	7.27	116	0.05558217537134643
cabrera	2285	7.18	127	0.05557986870897155
adrian	6550	6.13	364	0.055572519083969464
nate	5237	6.35	291	0.055566163834256256
lillian	648	8.44	36	0.05555555555555555
boozer	1098	7.91	61	0.05555555555555555
esteban	486	8.73	27	0.05555555555555555
floss	1908	7.36	106	0.05555555555555555
victorian	5004	6.40	278	0.05555555555555555
premier	52740	4.04	2929	0.05553659461509291
sediment	1729	7.46	96	0.055523423944476576
rooster	1621	7.52	90	0.055521283158544106
dome	7530	5.99	418	0.05551128818061089
carver	901	8.11	50	0.05549389567147614
springfield	3550	6.74	197	0.055492957746478874
aggi	865	8.15	48	0.055491329479768786
nicholson	1694	7.48	94	0.05548996458087367
kai	6632	6.12	368	0.05548854041013269
sioux	1370	7.69	76	0.05547445255474453
vito	685	8.39	38	0.05547445255474453
edna	541	8.62	30	0.05545286506469501
jess	11578	5.56	642	0.0554499913629297
reynold	4689	6.46	260	0.05544892301130305
yemen	1930	7.35	107	0.05544041450777202
javier	2886	6.95	160	0.05544005544005544
clau	1443	7.64	80	0.05544005544005544
candi	18218	5.11	1010	0.05543967504665715
vienna	3229	6.84	179	0.05543511923196036
parchment	1804	7.42	100	0.05543237250554324
sandal	6443	6.14	357	0.055408970976253295
sleeper	2617	7.05	145	0.0554069545280856
kalamazoo	740	8.31	41	0.05540540540540541
feinstein	1444	7.64	80	0.055401662049861494
franc	40473	4.31	2242	0.05539495466113211
newfoundland	1011	8.00	56	0.05539070227497527
campo	975	8.03	54	0.055384615384615386
bridget	1264	7.77	70	0.055379746835443035
ecb	4713	6.46	261	0.05537873965626989
miikka	614	8.50	34	0.05537459283387622
caldwel	2131	7.25	118	0.055373064289066166
charl	28123	4.67	1557	0.05536393699107492
bethani	1445	7.64	80	0.05536332179930796
style	146146	3.02	8091	0.05536244577340468
ludwig	1337	7.72	74	0.055347793567688854
nhtsa	524	8.65	29	0.05534351145038168
jonni	2259	7.19	125	0.05533421868083223
assad	5151	6.37	285	0.0553290623179965
grumman	470	8.76	26	0.05531914893617021
drummond	705	8.36	39	0.05531914893617021
nanci	9563	5.75	529	0.055317369026456134
151	3670	6.71	203	0.0553133514986376
taunton	452	8.80	25	0.05530973451327434
addi	1356	7.70	75	0.05530973451327434
hubbard	1302	7.74	72	0.055299539170506916
allentown	633	8.47	35	0.05529225908372828
viscos	615	8.49	34	0.055284552845528454
rosari	814	8.21	45	0.05528255528255528
quaker	1013	7.99	56	0.055281342546890426
kwon	597	8.52	33	0.05527638190954774
jeff	29308	4.63	1620	0.055275010236113004
shanghai	9752	5.73	539	0.0552707136997539
gt	3112	6.87	172	0.055269922879177376
parish	5374	6.33	297	0.05526609601786379
rcmp	1502	7.60	83	0.05525965379494008
nugget	5393	6.32	298	0.05525681438902281
sprint	10859	5.62	600	0.05525370660281794
canaan	543	8.62	30	0.055248618784530384
ginsberg	543	8.62	30	0.055248618784530384
tableau	543	8.62	30	0.055248618784530384
ronald	8472	5.87	468	0.05524079320113314
clementin	525	8.65	29	0.05523809523809524
denni	12112	5.51	669	0.05523447820343461
sherman	2897	6.94	160	0.055229547808077324
costello	1177	7.84	65	0.055225148683092605
manitoba	1485	7.61	82	0.055218855218855216
crane	4437	6.52	245	0.0552174892945684
primal	1902	7.36	105	0.055205047318611984
stevenson	2373	7.14	131	0.05520438263801096
judah	779	8.26	43	0.055198973042362
pearson	2936	6.93	162	0.055177111716621256
connolli	1015	7.99	56	0.05517241379310345
crime	61666	3.89	3402	0.05516816398015114
liz	4695	6.46	259	0.05516506922257721
berg	1360	7.70	75	0.05514705882352941
brandon	13730	5.39	757	0.055134741442097596
lake	37998	4.37	2095	0.055134480762145374
lorrain	1415	7.66	78	0.05512367491166078
therapi	24672	4.80	1360	0.05512321660181582
cantor	1143	7.87	63	0.05511811023622047
dominican	3175	6.85	175	0.05511811023622047
hangov	2649	7.03	146	0.05511513778784447
shinzo	1506	7.60	83	0.0551128818061089
singleton	871	8.15	48	0.05510907003444317
sacramento	8674	5.85	478	0.05510721697025594
caitlin	1978	7.33	109	0.0551061678463094
warsaw	1579	7.55	87	0.055098163394553513
bern	708	8.35	39	0.05508474576271186
ryder	2542	7.07	140	0.05507474429583006
lawson	2397	7.13	132	0.05506883604505632
laudrup	454	8.80	25	0.05506607929515418
picken	454	8.80	25	0.05506607929515418
787	1689	7.48	93	0.055062166962699825
chino	763	8.28	42	0.05504587155963303
jamal	1599	7.54	88	0.05503439649781113
durand	727	8.33	40	0.055020632737276476
madelin	818	8.21	45	0.0550122249388753
solomon	3618	6.72	199	0.05500276395798784
wastewat	1764	7.44	97	0.054988662131519275
troi	5911	6.23	325	0.054982236508205044
utah	12077	5.52	664	0.054980541525213214
rowan	1237	7.80	68	0.0549717057396928
ji	1710	7.47	94	0.05497076023391813
huff	1583	7.55	87	0.054958938723941884
technolog	184073	2.79	10116	0.054956457492407906
meadow	3421	6.78	188	0.05495469161064016
bennett	5714	6.26	314	0.054952747637381866
potato	16034	5.23	881	0.05494574030185855
rec	1729	7.46	95	0.054945054945054944
6h	637	8.46	35	0.054945054945054944
tam	1092	7.92	60	0.054945054945054944
bossi	710	8.35	39	0.054929577464788736
frees	528	8.65	29	0.054924242424242424
gertrud	528	8.65	29	0.054924242424242424
turmer	1129	7.89	62	0.05491585473870682
phylli	947	8.06	52	0.054910242872228086
basel	1658	7.50	91	0.0548854041013269
diann	1567	7.56	86	0.05488194001276324
eugen	4282	6.55	235	0.054880896777206915
intel	9202	5.79	505	0.05487937404911976
sikh	729	8.32	40	0.05486968449931413
crow	6543	6.13	359	0.0548677976463396
midland	3463	6.77	190	0.054865723361247475
nevada	8895	5.82	488	0.05486228218100056
london	82557	3.59	4529	0.054859067068813064
kira	638	8.46	35	0.054858934169279
damien	1914	7.36	105	0.054858934169279
electr	63365	3.86	3475	0.0548410005523554
prostat	3100	6.88	170	0.054838709677419356
spout	3119	6.87	171	0.05482526450785508
postal	4998	6.40	274	0.054821928771508606
kentucki	13207	5.43	724	0.05481941394714924
turbo	3138	6.86	172	0.05481198215423837
nicklau	821	8.21	45	0.05481120584652863
threepiec	511	8.68	28	0.0547945205479452
gu	2721	7.01	149	0.05475927967658949
skin	57002	3.96	3121	0.054752464825795585
mushroom	6960	6.07	381	0.054741379310344826
welch	2247	7.20	123	0.05473965287049399
bleach	4495	6.50	246	0.054727474972191326
barrett	2869	6.95	157	0.05472289996514465
lampard	585	8.54	32	0.0547008547008547
muammar	585	8.54	32	0.0547008547008547
luv	1152	7.87	63	0.0546875
kuwait	2560	7.07	140	0.0546875
ascot	896	8.12	49	0.0546875
combo	9345	5.77	511	0.05468164794007491
hotel	53844	4.02	2944	0.05467647277319664
aiden	622	8.48	34	0.05466237942122187
kkk	622	8.48	34	0.05466237942122187
goldi	622	8.48	34	0.05466237942122187
etienn	494	8.71	27	0.05465587044534413
design	310607	2.27	16973	0.05464461522116372
illinoi	16344	5.21	893	0.05463778756730298
beet	2050	7.29	112	0.054634146341463415
dario	659	8.42	36	0.054628224582701064
capon	476	8.75	26	0.0546218487394958
raptur	1721	7.46	94	0.05461940732132481
ida	1062	7.95	58	0.054613935969868174
soe	586	8.54	32	0.05460750853242321
libor	934	8.08	51	0.05460385438972163
dorito	641	8.45	35	0.054602184087363496
eastend	458	8.79	25	0.05458515283842795
karla	513	8.68	28	0.05458089668615984
hun	733	8.32	40	0.054570259208731244
eureka	1008	8.00	55	0.054563492063492064
dawg	660	8.42	36	0.05454545454545454
blumenth	770	8.27	42	0.05454545454545454
truman	1650	7.51	90	0.05454545454545454
marek	495	8.71	27	0.05454545454545454
loss	125916	3.17	6867	0.054536357571714475
boardwalk	1632	7.52	89	0.0545343137254902
leo	5264	6.35	287	0.05452127659574468
ssh	697	8.37	38	0.054519368723098996
diesel	6273	6.17	342	0.054519368723098996
aloha	1064	7.95	58	0.05451127819548872
calcutta	532	8.64	29	0.05451127819548872
brampton	477	8.75	26	0.05450733752620545
ogletre	477	8.75	26	0.05450733752620545
penthous	1321	7.73	72	0.05450416351249054
deja	679	8.39	37	0.054491899852724596
walden	936	8.07	51	0.05448717948717949
millin	881	8.13	48	0.05448354143019296
bepp	569	8.57	31	0.054481546572934976
bakeri	4699	6.46	256	0.05447967652692062
heyman	808	8.22	44	0.054455445544554455
tweed	1010	8.00	55	0.054455445544554455
slipper	2663	7.03	145	0.054449868569282765
nico	3012	6.91	164	0.05444887118193891
hinrich	551	8.60	30	0.0544464609800363
vern	845	8.18	46	0.054437869822485205
cla	496	8.71	27	0.05443548387096774
fujitsu	496	8.71	27	0.05443548387096774
chung	1378	7.69	75	0.054426705370101594
kart	588	8.54	32	0.05442176870748299
gallardo	588	8.54	32	0.05442176870748299
horton	2297	7.18	125	0.0544188071397475
duster	533	8.64	29	0.054409005628517824
warwickshir	533	8.64	29	0.054409005628517824
debbi	4522	6.50	246	0.054400707651481646
djokov	1489	7.61	81	0.05439892545332438
ferrel	956	8.05	52	0.05439330543933055
ana	4063	6.61	221	0.05439330543933055
dunn	3420	6.78	186	0.054385964912280704
mikel	846	8.18	46	0.054373522458628844
hawk	9435	5.76	513	0.05437201907790143
omnivor	515	8.67	28	0.05436893203883495
delgado	699	8.37	38	0.05436337625178827
franoi	1325	7.73	72	0.05433962264150943
dino	1141	7.88	62	0.05433829973707274
nsa	681	8.39	37	0.05433186490455213
marqui	1270	7.77	69	0.05433070866141732
suffrag	497	8.71	27	0.05432595573440644
gordon	12205	5.51	663	0.05432199918066366
pedophilia	626	8.48	34	0.054313099041533544
friedman	2412	7.13	131	0.054311774461028195
bono	1473	7.62	80	0.05431093007467753
